OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50283,12,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED
50283,13,SHELF_ITEM,"Oils, vegetable oil sprays",1 year,opened,SHELF
50284,1,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50284,2,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50284,3,VEGETABLES,"Parsley, cilantro",1-2 months,,FROZEN
50284,4,PROCESSED_POULTRY,"Lunch meats, after opening",3-5 days,,REFRIGERATED
50284,5,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED
50284,6,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN
50284,7,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED
50284,8,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED
50284,9,FROZEN_ITEM,Ice cream,2-4 months,,FROZEN
50284,10,BAKERY,"Eclairs, dairy cream filled",3-4 days,,REFRIGERATED
50284,11,BAKERY,"Pies, pecan",2 hours,,SHELF
50284,12,VEGETABLES,Asparagus,8 months,,FROZEN
50284,13,VEGETABLES,Tomatoes,Until ripe,,SHELF
50284,14,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED
50284,15,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED
50284,16,SHELF_ITEM,"Water, bottled",3 months,opened,SHELF
50284,17,BAKERY,"Pies, fruit",8 months,,FROZEN
50284,18,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED
50285,1,DELI_ITEM,"Main dishes or meals, hot or refrigerated",3-4 days,,REFRIGERATED
50285,2,BAKING,"Cornmeal, regular, degerminated",12 months,opened,REFRIGERATED
50285,3,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED
50285,4,FROZEN_ITEM,Lobster tails,3 months,,FROZEN
50285,5,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50285,6,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED
50285,7,SOY,"Soy or rice beverage, soy flour, full-fat",6 months,opened,REFRIGERATED
50285,8,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED
50285,9,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50285,10,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN
50285,11,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50285,12,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50285,13,PROCESSED_MEAT,"Hot dogs, after opening",1-2 months,,FROZEN
50285,14,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50285,15,FRUIT,Grapes,1 week,,REFRIGERATED
50286,1,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50286,2,FRUIT,"Papaya, mango",3-5 days,,SHELF
50286,3,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED
50286,4,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED
50286,5,SOY,"Soy or rice beverage, soy flour, full-fat",2 months,unopened,SHELF
50286,6,PESTO,Pesto or Sala,1-2 months,,FROZEN
50286,7,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50286,8,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2 weeks,opened,SHELF
50286,9,BAKERY,"Cakes, pound cake",3-4 days,,SHELF
50286,10,DIARY,Sour cream,Do not freeze,,FROZEN
50286,11,SHELF_ITEM,"Rice, white or wild",1 year,opened,SHELF
50286,12,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED
50287,1,DIARY,Buttermilk,3 months,,FROZEN
50287,2,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50287,3,SHELF_ITEM,"Mushrooms, dried",6 months,unopened,SHELF
50287,4,SHELF_ITEM,"Cereal, ready-to-eat",6-12 months,unopened,SHELF
50287,5,FRUIT,Avocados,,Do not freeze,FROZEN
50287,6,DELI_ITEM,"Salads, vegetable",,Do not freeze,FROZEN
50287,7,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED
50287,8,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50287,9,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50287,10,SHELF_ITEM,"Oils, vegetable oil sprays",1 year,opened,SHELF
50287,11,CONDIMENTS,"Horseradish, in jar",12 months,unopened,SHELF
50287,12,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED
50287,13,SHELF_ITEM,"Sauce mixes, nondairy cream sauces, milk solids",1 year,unopened,SHELF
50288,1,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN
50288,2,VEGETABLES,Spinach,10-12 months,,FROZEN
50288,3,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN
50288,4,FROZEN_ITEM,Vegetables,8 months,,FROZEN
50288,5,BAKERY,"Cakes, fruit cake",1 month,,SHELF
50288,6,VEGETABLES,"Squash, winter",1 week,,SHELF
50288,7,BAKERY,"Pastries, danish",2 months,,FROZEN
50288,8,SHELF_ITEM,"Rice, brown",1 year,unopened,SHELF
50288,9,BAKING,"Frosting, Frosting mixes",12 months,unopened,SHELF
50288,10,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN
50288,11,SHELF_ITEM,"Nuts, jars or cans",1 month,opened,SHELF
50288,12,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN
50288,13,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50288,14,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED
50288,15,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50288,16,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50289,1,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50289,2,SHELLFISH,"Shrimp, scallops, crayfish, squid",3-6 months,,FROZEN
50289,3,SHELF_ITEM,"Baby food, meats & eggs",Use-by date,unopened,SHELF
50289,4,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50289,5,SHELF_ITEM,Pectin,1 month,opened,SHELF
50289,6,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN
50289,7,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50289,8,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,unopened,SHELF
50289,9,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,unopened,SHELF
50289,10,SHELF_ITEM,"Shortening, solid",3 months,opened,SHELF
50289,11,BAKING,"Flour, white",6-12 months,unopened,SHELF
50289,12,BAKERY,"Bread, commercial*",3 months,,FROZEN
50289,13,SHELF_ITEM,"Syrup, pancake",12 months,unopened,SHELF
50289,14,SHELF_ITEM,"Gravy, jars and cans",2-5 years,unopened,SHELF
50289,15,BAKERY,"Pastries, danish",1 week,,REFRIGERATED
50289,16,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50289,17,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",1-2 days,,REFRIGERATED
50289,18,VEGETABLES,Beets,7-10 days,,REFRIGERATED
50290,1,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50290,2,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50290,3,BAKERY,"Croissants, butter",1 day,,SHELF
50290,4,SHELF_ITEM,Honey,12 months,opened,SHELF
50290,5,FRUIT,Grapes,1 day,,SHELF
50290,6,VEGETABLES,Corn on the cob,8 months,,FROZEN
50290,7,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN
50290,8,BAKERY,Muffins,2 months,,FROZEN
50290,9,SOY,"Soy or rice beverage, Textured soy protein (TSP)",2 years,unopened,SHELF
50290,10,SHELF_ITEM,"Spices, ground",2-3 years,unopened,SHELF
50290,11,BAKERY,Cheesecake,1 week,,REFRIGERATED
50290,12,DELI_ITEM,Cheesecake,2-3 months,,FROZEN
50290,13,DIARY,"Eggs, in shell",,Do not freeze,FROZEN
50290,14,FRUIT,"Peaches, nectarines",Until ripe,,SHELF
50291,1,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50291,2,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED
50291,3,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN
50291,4,SHELF_ITEM,"Cereal, cook before eating (oatmeal, etc.)",12 months,unopened,SHELF
50291,5,SHELF_ITEM,"Sugar, brown",4 months,,SHELF
50291,6,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50291,7,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED
50291,8,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50291,9,PROCESSED_POULTRY,Fried chicken,3-4 days,,REFRIGERATED
50291,10,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED
50291,11,BAKING,Chocolate syrup,2 years,unopened,SHELF
50291,12,BAKERY,"Doughnuts, glazed or cake",1 week,G,REFRIGERATED
50291,13,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED
50292,1,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50292,2,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",1 month,,FROZEN
50292,3,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN
50292,4,SHELF_ITEM,"Potatoes, instant",6-12 months,unopened,SHELF
50292,5,DELI_ITEM,Pate,1-2 days,,REFRIGERATED
50292,6,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50292,7,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN
50292,8,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50292,9,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED
50292,10,PROCESSED_POULTRY,"Lunch meats, after opening",3-5 days,,REFRIGERATED
50292,11,BAKERY,"Pies, fruit",1 week,,REFRIGERATED
50292,12,BAKING,"Chocolate, unsweetened and semi-sweet, solid",18-24 months,unopened,SHELF
50292,13,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50292,14,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED
50292,15,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50292,16,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50292,17,CONDIMENTS,"Barbecue sauce, bottled",1 month,opened,SHELF
50292,18,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED
50293,1,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",1-2 days,,REFRIGERATED
50293,2,FRUIT,Grapes,1 day,,SHELF
50293,3,CONDIMENTS,Chutney,1-2 months,opened,REFRIGERATED
50293,4,DIARY,Pudding,Package date,unopened,REFRIGERATED
50293,5,VEGETABLES,"Broccoli, raab, rapini",10-12 months,,FROZEN
50293,6,VEGETABLES,Ginger Root,1 month,,FROZEN
50293,7,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED
50293,8,SHELF_ITEM,"Rice, brown",1 year,opened,SHELF
50293,9,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",Use-by date,unopened,SHELF
50293,10,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED
50293,11,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED
50293,12,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50293,13,SHELF_ITEM,"Mushrooms, dried",3 months,opened,SHELF
50293,14,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED
50294,1,CRACKERS,Crackers,3-4 months,opened,FROZEN
50294,2,FRUIT,Coconuts,1 week,fresh,SHELF
50294,3,BAKING,"Chocolate, unsweetened and semi-sweet, solid",1 year,opened,SHELF
50294,4,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED
50294,5,DIARY,"Cheese, soft (such as Brie, Bel Paese)",1 week,,REFRIGERATED
50294,6,BAKERY,"Cakes, angel food",2 months,,FROZEN
50294,7,SHELF_ITEM,"Gravy, jars and cans",1-2 days,opened,REFRIGERATED
50294,8,CONDIMENTS,Pickles,1-2 weeks,opened,REFRIGERATED
50294,9,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50294,10,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50294,11,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED
50295,1,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",2 years,unopened,SHELF
50295,2,BAKING,Biscuit or pancake mix,Pkg use-by date,opened,SHELF
50295,3,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED
50295,4,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN
50295,5,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50295,6,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN
50295,7,SMOKEDFISH,Herring,3-4 days,,REFRIGERATED
50295,8,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED
50295,9,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50295,10,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",3-4 weeks,opened,REFRIGERATED
50295,11,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50295,12,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50295,13,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50295,14,PESTO,Pesto or Sala,1-2 months,,FROZEN
50296,1,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN
50296,2,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN
50296,3,SHELF_ITEM,"Cereal, cook before eating (oatmeal, etc.)",12 months,unopened,SHELF
50296,4,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50296,5,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50296,6,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50296,7,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50296,8,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50296,9,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN
50296,10,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50296,11,VEGETABLES,Spinach,1-2 days,,REFRIGERATED
50296,12,BAKERY,"Pies, pumpkin",2 hours,,SHELF
50296,13,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50296,14,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50296,15,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",Use entire amount,opened,SHELF
50296,16,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED
50296,17,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",1 month,opened,SHELF
50297,1,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 days,opened,REFRIGERATED
50297,2,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN
50297,3,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50297,4,BAKERY,Muffins,2 months,,FROZEN
50297,5,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN
50297,6,VEGETABLES,Radishes,10-14 days,,REFRIGERATED
50297,7,SHELF_ITEM,Molasses,12 months,unopened,SHELF
50297,8,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50297,9,DELI_ITEM,Cheesecake,2-3 months,,FROZEN
50297,10,SHELLFISH,"Crab meat, fresh",1-2 days,,REFRIGERATED
50297,11,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50298,1,BAKERY,"Bread, commercial*",2-4 days,,SHELF
50298,2,DIARY,Margarine,6 months,,REFRIGERATED
50298,3,FRUIT,"Pears, Plums",,Do not freeze,FROZEN
50298,4,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED
50298,5,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50298,6,VEGETABLES,Rutabagas,2 weeks,,REFRIGERATED
50298,7,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50298,8,SHELF_ITEM,"Potatoes, instant",6-12 months,opened,SHELF
50298,9,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",3-6 months,opened,SHELF
50298,10,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50298,11,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED
50298,12,CONDIMENTS,"Horseradish, in jar",12 months,unopened,SHELF
50299,1,DIARY,"Dips, sour cream based",,Do not freeze,FROZEN
50299,2,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",3-4 days,,REFRIGERATED
50299,3,SHELF_ITEM,"Tea, loose",6-12 months,opened,SHELF
50299,4,VEGETABLES,Asparagus,8 months,,FROZEN
50299,5,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50299,6,SHELF_ITEM,Pudding mixes,12 months,unopened,SHELF
50299,7,FRUIT,Bananas,Until ripe,,SHELF
50299,8,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED
50299,9,DELI_ITEM,Cheesecake,2-3 months,,FROZEN
50299,10,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED
50299,11,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50299,12,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50299,13,SHELF_ITEM,"Juice, boxes",4-6 months,unopened,SHELF
50300,1,SHELF_ITEM,"Sugar, brown",4 months,,SHELF
50300,2,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50300,3,VEGETABLES,Cabbage,1-2 weeks,,REFRIGERATED
50300,4,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED
50300,5,DELI_ITEM,Cheesecake,2-3 months,,FROZEN
50300,6,SHELF_ITEM,Potato chips,1-2 weeks,opened,SHELF
50300,7,VEGETABLES,Corn on the cob,8 months,,FROZEN
50300,8,VEGETABLES,"Onions, dry",2-3 weeks,,SHELF
50300,9,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50300,10,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED
50300,11,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",Use entire amount,opened,SHELF
50300,12,VEGETABLES,Cabbage,10-12 months,,FROZEN
50301,1,BAKERY,"Rolls, yeast, baked",2 months,,FROZEN
50301,2,FRUIT,Melons,3-4 days,,REFRIGERATED
50301,3,SHELLFISH,Lobster tails,6 months,,FROZEN
50301,4,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED
50301,5,SHELF_ITEM,"Coffee, whole beans",1 week,opened,SHELF
50301,6,FRUIT,Grapes,1 day,,SHELF
50301,7,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED
50301,8,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED
50301,9,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50301,10,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED
50301,11,FRUIT,"Pears, Plums",3-5 days,,SHELF
50301,12,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50301,13,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50301,14,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50301,15,DIARY,Pudding,,Do not freeze,FROZEN
50301,16,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN
50301,17,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50302,1,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50302,2,SHELF_ITEM,Molasses,12 months,unopened,SHELF
50302,3,SHELF_ITEM,"Popcorn, dry kernels in jar",2 years,unopened,SHELF
50302,4,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED
50302,5,VEGETABLES,Potatoes,1-2 months,,SHELF
50302,6,BAKERY,Quiche,2 months,,FROZEN
50302,7,FROZEN_ITEM,Lobster tails,2 days,,THAWED
50302,8,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN
50302,9,DIARY,"Eggs, in shell",,Do not freeze,FROZEN
50302,10,FRESH_POULTRY,Giblets,3-4 months,,FROZEN
50302,11,SHELF_ITEM,"Herbs, dried",1 year,"Cool, dark place",SHELF
50302,12,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50302,13,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50302,14,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50302,15,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED
50303,1,SHELF_ITEM,"Tea, instant",3 years,unopened,SHELF
50303,2,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED
50303,3,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED
50303,4,VEGETABLES,Eggplant,6-8 months,,FROZEN
50303,5,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50303,6,DIARY,"Aerosol can, real whipped cream",,Do not freeze,FROZEN
50303,7,PROCESSED_MEAT,"Lunch meats, sealed in package",1-2 months,,FROZEN
50303,8,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED
50303,9,SHELF_ITEM,Pudding mixes,3-4 months,opened,SHELF
50303,10,SOY,"Soy or rice beverage, soy beverage powders",3-4 months,opened,SHELF
50303,11,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED
50303,12,SHELF_ITEM,"Jerky, commercially dried",12 months,unopened,SHELF
50304,1,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN
50304,2,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50304,3,FRUIT,"Peaches, nectarines",Until ripe,,SHELF
50304,4,FROZEN_ITEM,Vegetables,8 months,,FROZEN
50304,5,SHELLFISH,"Live clams, mussels, crab and oysters",2-3 months,,FROZEN
50304,6,SHELF_ITEM,Commercially popped in bags,1-2 weeks,opened,SHELF
50304,7,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED
50304,8,SHELF_ITEM,"Coffee, whole beans",1-3 weeks,unopened,SHELF
50304,9,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN
50304,10,BAKERY,"Doughnuts, glazed or cake",1 month,,FROZEN
50304,11,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED
50304,12,BAKING,Cornstarch,18 months,opened,SHELF
50304,13,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50305,1,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED
50305,2,FRUIT,Apples,1-2 days,,SHELF
50305,3,SMOKEDFISH,Herring,2 months,,FROZEN
50305,4,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN
50305,5,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50305,6,VEGETABLES,Mushrooms,10-12 months,,FROZEN
50305,7,DIARY,"Egg substitutes, liquid",,Do not freeze,FROZEN
50305,8,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",3 mos. after date,unopened,SHELF
50305,9,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50305,10,CONDIMENTS,"Barbecue sauce, bottled",1 month,opened,SHELF
50305,11,SHELF_ITEM,"Tea, loose",6-12 months,opened,SHELF
50305,12,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50305,13,BAKERY,"Pies, mincemeat",2 hours,,SHELF
50306,1,SHELF_ITEM,"Shortening, solid",8 months,unopened,SHELF
50306,2,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN
50306,3,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50306,4,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50306,5,BAKERY,"Cakes, made from mix",4 months,,FROZEN
50306,6,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED
50306,7,BAKERY,"Cakes, pound cake",3-4 days,,SHELF
50306,8,SHELF_ITEM,Potato chips,2 months,unopened,SHELF
50306,9,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED
50306,10,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED
50306,11,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN
50306,12,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50306,13,FROZEN_ITEM,Lobster tails,2 days,,THAWED
50306,14,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50306,15,VEGETABLES,Beets,6-8 months,,FROZEN
50306,16,SHELF_ITEM,"Oils, olive or vegetable",1-3 months,opened,SHELF
50306,17,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50307,1,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50307,2,BAKING,Baking soda,6 months,opened,SHELF
50307,3,FROZEN_ITEM,Guacamole,3-4 months,,FROZEN
50307,4,FROZEN_ITEM,Guacamole,3-4 days,,THAWED
50307,5,BAKERY,"Pastries, danish",1-2 days,,SHELF
50307,6,SHELF_ITEM,Potato chips,1-2 weeks,opened,SHELF
50307,7,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,opened,REFRIGERATED
50307,8,BAKERY,"Doughnuts, glazed or cake",1-2 days,,SHELF
50307,9,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN
50307,10,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED
50307,11,VEGETABLES,Tomatoes,Until ripe,,SHELF
50307,12,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED
50307,13,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50307,14,FRUIT,Kiwi Fruit,,Do not freeze,FROZEN
50307,15,SHELF_ITEM,Tapioca,12 months,unopened,SHELF
50307,16,BAKING,"Cornmeal, regular, degerminated",6-12 months,unopened,SHELF
50307,17,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50307,18,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED
50308,1,DIARY,Cream cheese,2 weeks,,REFRIGERATED
50308,2,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN
50308,3,BAKING,"Cornmeal, stone ground or blue",1 month,unopened,SHELF
50308,4,SHELF_ITEM,"Gelatin, flavored",18 months,unopened,SHELF
50308,5,DIARY,Sour cream,Do not freeze,,FROZEN
50308,6,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED
